,Smiles,C18-TFA,C18-NH4,CN-TFA,CN-NH4,Phen-TFA,Phen-NH4,AQ-TFA,AQ-NH4
355,CC=1C=C(C(Cl)=CC1F)S(=O)(=O)N2CCC(N)C2,1.9210000000000003,2.2880000000000003,1.8399999999999999,3.3320000000000003,2.058,2.404,2.078,2.8609999999999998
356,OC1CCN(CC1)C=2C=CC=CC2C#N,2.2600000000000002,2.294,2.182,,2.356,2.396,2.464,2.495
357,CN1C=CN=C1S(=N)(=O)C,0.09099999999999997,0.18999999999999995,0.15000000000000002,0.2929999999999999,0.16900000000000004,0.31199999999999994,0.14400000000000002,0.28400000000000014
358,CN(C1CC1)C(=O)C(N)C=2C=CC=CC2,1.366,1.694,1.161,2.312,1.447,1.81,1.4729999999999999,2.2479999999999998
359,CN(C)C(=O)CC=1C=CC=C(F)C1,2.085,2.087,1.9529999999999998,1.963,2.197,2.2079999999999997,2.318,2.326
360,CC=1C=CC(NC(=O)CN2CSCC2=O)=C(F)C1,2.319,2.314,2.263,2.2680000000000002,2.431,2.4419999999999997,2.443,2.461
361,CCCS(=O)(=O)N1CCCC1C=2C(C)=NNC2C,1.4930000000000003,2.048,1.355,2.079,1.6269999999999998,2.181,1.616,2.243
362,CC1=NN(C(C)=C1C)S(=O)(=O)C=2C=CC(Cl)=CC2,3.8520000000000003,3.872,3.3139999999999996,3.286,3.6950000000000003,3.713,3.8920000000000003,3.918
363,NC(=O)C1(CC1)NC2CCCSC2,0.7060000000000001,1.6950000000000003,0.3900000000000001,1.568,0.7920000000000001,1.8329999999999997,0.765,1.8969999999999998
364,CCS(=O)(=O)NC=1C=C(C)C=C(C)N1,1.318,1.392,1.169,1.266,1.4219999999999997,1.499,1.4379999999999997,1.5270000000000001
365,O=C(C1COCCO1)N2CCCC3(C2)CCCCCC3,3.6610000000000005,3.6660000000000004,3.024,3.032,3.4269999999999996,3.4450000000000003,3.8309999999999995,3.8339999999999996
366,CN(CC(F)F)S(=O)(=O)C=1C(F)=CC=CC1Cl,3.273,3.277,3.1390000000000002,3.122,3.3209999999999997,3.34,3.3499999999999996,3.3840000000000003
367,CC1OCCC21CNCCO2,,,,,,,,
368,CC1=NNC(C)=C1CN2CCCSCC2,0.652,1.4780000000000002,0.522,2.239,0.814,1.637,0.7280000000000001,
369,CC1CCCN(C1)C(=O)C=2C=NN3C=CC=NC23,2.036,2.0380000000000003,1.975,1.9900000000000002,2.125,2.14,2.324,2.3289999999999997
370,CSC=1N=CC(Cl)=C(N1)C(=O)N2CCCCC2C,3.4030000000000005,3.407,2.955,2.956,3.3499999999999996,3.367,3.4749999999999996,3.5060000000000002
371,CCC(=O)NC1(CC=2C=CC=CC2C1)C(=O)O,1.9890000000000003,1.069,1.9009999999999998,0.2909999999999999,2.097,1.069,2.137,1.044
372,O=C(N1CCCCC1)N2CCOCC2,1.842,1.85,1.6560000000000001,1.674,1.8969999999999998,1.9129999999999998,2.104,2.1149999999999998
373,CCC(=O)NC1(CCCC1)C2=NC(C)=CS2,1.5180000000000002,2.2350000000000003,1.2930000000000001,2.083,1.5270000000000001,2.26,1.6999999999999997,2.468
374,CN(C)C(=O)CC=1C(F)=CC=CC1Cl,2.49,2.4930000000000003,2.263,2.282,2.5509999999999997,2.57,2.679,2.698
375,CN(CC=1C=CC=CC1F)C(=O)C2CCNC2,1.488,1.2519999999999998,1.3650000000000002,,1.6229999999999998,1.5270000000000001,1.653,
376,CC=1C=CC(=C(Cl)C1)S(=O)(=O)N2CCCC(N)C2,1.8970000000000002,2.208,1.8330000000000002,3.714,2.033,2.319,2.041,2.9819999999999998
377,"C1C[C@@H]2NCCCO[C@H]2C1 |&1:2,8,r|",0.4700000000000001,0.281,,1.2610000000000001,0.699,0.4860000000000001,0.5400000000000001,0.761
378,CC1CN(CCO1)C(=O)CC=2C(C)=NOC2C,1.533,1.529,1.52,1.5299999999999998,1.6389999999999998,1.658,1.677,1.694
379,O=C1CCS(=O)(=O)C=2C=CC=CC12,1.5950000000000002,1.604,1.624,1.6320000000000001,1.87,1.883,1.7439999999999998,1.783
380,ClC=1C=CC=CC1S(=O)(=O)N2CCNC(=O)C2,1.8730000000000002,1.8770000000000002,2.0020000000000002,2.0020000000000002,2.0669999999999997,2.0789999999999997,2.05,2.078
381,ClC=1C=CC=NC1NC(=O)C2CC2C3CC3,2.138,2.512,1.9969999999999999,2.366,2.205,2.565,2.352,2.7319999999999998
382,CC(C(=O)N)S(=O)(=O)C=1C=CC=2C=CC=CC2C1,2.225,2.2350000000000003,2.277,2.283,2.363,2.382,2.388,2.421
383,COC=1C=CC=CC1CN2CCOCC32CCC3,1.52,3.6879999999999997,1.629,3.594,1.81,3.338,1.7610000000000001,3.8339999999999996
384,CN(C=1C=CC=CC1F)S(=O)(=O)C=2C=NNC2,2.228,2.237,2.272,2.272,2.391,2.405,2.379,2.411
385,FC=1C=CC(NC(=O)N2CCC3(CCOC3)C2)=NC1,1.311,1.803,1.2890000000000001,1.8559999999999999,1.396,1.931,1.471,2.026
386,CC1CN(CC2=C(Cl)C=NN2C)CC(C)S1,1.689,4.066,1.666,3.254,1.846,3.721,1.887,4.165
387,"N[C@@H]1C[C@@]21CCOC=3C=CC=CC32 |&1:1,3,r|",1.4260000000000002,2.23,1.306,2.569,1.5619999999999998,2.307,1.552,2.796
388,CC=1C=C(C)N(N1)S(=O)(=O)C=2C=CC(F)=C(C)C2,3.5780000000000003,3.5949999999999998,3.161,3.141,3.489,3.511,3.641,3.673
389,FC=1C=C(C=C(F)C1F)S(=O)(=O)NC=2C=CON2,2.837,1.5470000000000002,2.743,0.6300000000000001,2.936,1.601,2.955,1.512
390,CC(NC(=O)C=1SC=CC1C)C=2C=CC=CN2,1.2999999999999998,2.622,1.192,2.471,1.4209999999999998,2.641,1.471,2.855
391,CC1CC(C)(C)CC(CO)(C1)NC(=O)C2CC2,3.0260000000000002,3.0340000000000003,2.711,2.794,2.917,2.933,3.2059999999999995,3.226
392,CC1=NOC=2N=CC(=CC12)C(=O)N3CCSCC3,2.036,2.0420000000000003,2.085,2.094,2.266,2.288,2.1959999999999997,2.2199999999999998
393,CC1(C)CCCC(O)(CNC(=O)C2CCC2)C1,2.8200000000000003,2.823,2.555,2.555,2.723,2.742,2.9859999999999998,3.003
394,CC(C)N1N=C(C)C(NS(=O)(=O)C(C)C)=C1C,1.8010000000000002,2.033,1.65,1.92,1.874,2.136,1.931,2.178
395,NC1CCCN(C1)C(=O)C=2C=CC(F)=CC2F,1.2479999999999998,1.214,1.029,2.505,1.374,1.4209999999999998,1.366,1.6549999999999998
396,NC1CCN(CC1)C(=O)C=2C=CC=CC2F,0.945,0.8039999999999999,0.752,2.072,1.064,0.9480000000000001,1.056,1.0939999999999999
397,CCC1(CCCC1)C(=O)NC2CCCNC2,1.6060000000000003,1.5500000000000003,1.4540000000000002,3.5100000000000002,1.6520000000000001,1.576,1.759,
398,CC=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=CN2,2.1060000000000003,3.62,1.996,2.003,2.207,2.2319999999999998,2.2399999999999998,2.276
399,CCC1=CC=C(CN2C(=O)N[C@@H](C)C2=O)S1,2.6550000000000002,2.6550000000000002,2.493,2.487,2.718,2.734,2.8,2.8289999999999997
400,O=C1C=C2COCCN2C(=O)N1,0.346,0.37,0.41500000000000004,0.41900000000000004,0.5559999999999999,0.568,0.42800000000000005,0.45899999999999996
401,N[C@H]1C[C@@H](C1)C2NC(=O)NC2=O,-0.020000000000000018,-0.06999999999999995,-0.03200000000000003,0.20600000000000007,-0.09499999999999997,-0.07999999999999996,-0.09799999999999998,-0.09699999999999998
402,CC(F)(F)C1(CC2(C1)C3(CC4(C3)C(=O)O)C4)C2,3.388,2.007,3.1390000000000002,1.6400000000000001,3.229,1.9939999999999998,3.439,2.1165
403,CCC=1C=CC(OC)=C(C1)S(=O)(=O)N(C)C,3.25,3.2560000000000002,2.878,2.8850000000000002,3.181,3.1929999999999996,3.269,3.2779999999999996
404,NCC1CCCN1S(=O)(=O)C=2C=C(F)C=C(F)C2,1.653,1.5110000000000001,1.33,3.313,1.6109999999999998,1.6799999999999997,1.7189999999999999,2.0509999999999997
405,NC=1N=CC=NC1OC2CCC2,1.3479999999999999,2.262,0.8660000000000001,2.013,1.3039999999999998,2.19,1.403,2.509
406,OC(=O)C1(CC2(C1)C3COC3)C2,1.154,0.07999999999999996,1.081,0.02100000000000002,1.173,0.239,1.229,0.08300000000000007
407,CN(C1CCNC1)S(=O)(=O)C=2C=CC(Cl)=CC2C,2.087,1.9450000000000003,1.8860000000000001,4.008000000000001,2.086,2.0709999999999997,2.213,3.309
408,C(C1CC1)C2CCNCC2,1.4969999999999999,1.0779999999999998,0.925,,1.44,1.2610000000000001,1.5589999999999997,1.968
409,OC(=O)C=1C=CN=CC1OC=2C=CC=CC2,1.17,0.779,0.9850000000000001,0.54,1.166,0.8710000000000001,1.206,0.7880000000000001
410,CC1CC(N)CCN1S(=O)(=O)C=2C=CC=C(F)C2,1.717,1.479,1.4940000000000002,,1.7149999999999999,1.65,1.79,2.468
411,CC1(C)CC2(CCNC2)CCO1,0.8130000000000001,0.44099999999999995,0.29699999999999993,0.893,0.7320000000000001,0.531,0.7999999999999999,0.701
412,CP(=O)(C)C=1C=CN=C(N)N1,0.11599999999999999,0.23399999999999999,0.2709999999999999,0.4610000000000001,0.14100000000000001,0.918,0.19800000000000006,0.41000000000000003
413,FC=1C=CC=C(C1)S(=O)(=O)N2CCNC(=O)C2,1.831,1.842,1.876,1.8780000000000001,1.9809999999999999,1.995,1.9369999999999998,1.944
414,CC1(C)CNC(=O)CN1C(=O)C=2C=CN=CC2,0.5039999999999999,0.894,0.28200000000000003,1.123,0.57,0.9940000000000001,0.533,1.0060000000000002
415,C1CC1C2=NOC(=N2)C3CNC3,0.771,0.531,0.266,0.988,0.753,0.64,0.771,0.7040000000000001
416,CC1=NC(=NO1)C2CC3CCC(C2)N3,0.7859999999999999,0.592,0.44300000000000006,1.2930000000000001,0.8370000000000001,0.616,0.789,0.721
417,CN(C(=O)C)C=1C=CC=CC1C(=O)O,1.5030000000000001,0.5059999999999999,1.387,0.006000000000000005,1.5629999999999997,0.559,1.6,0.5380000000000001
418,FC1(F)CCC(CC1)C2CCN2,1.1869999999999998,0.9520000000000001,0.752,2.063,1.205,0.9840000000000001,1.221,1.29
419,CC(C)(C)C=1N=CSC1C(=O)N2CCC(N)C2,1.0790000000000002,1.2440000000000002,0.722,1.404,1.053,1.2650000000000001,1.089,1.521
420,CC=1C(Cl)=CC=CC1S(=O)(=O)NCC2CCCN2,1.9,1.71,1.6949999999999998,3.9789999999999996,1.9,1.819,2.033,3.074
421,COC(=O)C1CNCC21CS(=O)(=O)C2,0.249,0.08699999999999997,0.018000000000000016,0.6100000000000001,0.29300000000000004,,0.2600000000000001,0.281
422,OC(=O)C=1SN=NC1C2CCC2,2.4770000000000003,0.6669999999999999,2.1350000000000002,0.32099999999999995,2.471,0.8119999999999999,2.531,0.7100000000000001
423,CNC1(CO)CCC=2C=CC=CC2C1,1.282,0.975,0.877,1.6989999999999998,1.3729999999999998,1.1520000000000001,1.342,1.512
424,CN1CCCN(CC1)S(=O)(=O)C=2C=CC=CC2,1.3690000000000002,1.8690000000000002,1.155,2.906,1.407,1.9060000000000001,1.427,2.783
425,O=S1(=O)CCOC2(CCNCC2)C1,0.08899999999999997,-0.0030000000000000027,0.026000000000000023,0.518,0.17800000000000005,-0.029999999999999916,0.10999999999999999,0.08100000000000007
426,CO[C@@H]1C[C@@H]2CC[C@H](C1)N2,0.701,0.27,0.15600000000000003,0.839,0.6230000000000001,0.44200000000000006,0.7020000000000001,0.5930000000000001
427,COC1(CNC1)C=2C=CC=CC2,1.194,0.89,0.6759999999999999,1.487,1.162,1.009,1.254,1.424
428,CC(N)C1OCCC=2SC=CC12,1.335,1.0675,0.931,1.6560000000000001,1.3495,1.2395,1.4005,1.6065
429,COC(=O)C1(CC2(N)C1)C2,0.356,0.811,0.017000000000000015,0.6719999999999999,0.263,0.83,0.378,0.469
430,CC=1C=C(ON1)C(=O)N2CC(=O)NCC2(C)C,1.2839999999999998,1.287,1.3250000000000002,1.327,1.3609999999999998,1.38,1.3489999999999998,1.3559999999999999
431,C[C@@H]1CC2(CCCC2)C(=O)N1,2.069,2.069,1.7400000000000002,1.755,2.019,2.03,2.3169999999999997,2.3169999999999997
432,NC1(CCC1)C2=NC=CS2,0.7639999999999999,1.241,0.31000000000000005,1.079,0.703,1.25,0.781,1.6309999999999998
433,CSC=1C=CC(C)=C(C1)C(=O)N2CCNC(=O)C2,1.87,1.8719999999999999,1.8610000000000002,1.8730000000000002,2.006,2.009,1.996,2.002
434,CC=1C=C(C(=O)NC(C#N)C=2C=CSC2)N(C)N1,2.524,2.536,2.583,2.588,2.593,2.6069999999999998,2.621,2.627
435,CS1(=O)=NCC=2C=C(Br)C=NC21,1.0830000000000002,1.2879999999999998,0.9690000000000001,1.202,1.279,1.516,1.1869999999999998,1.4449999999999998
436,CP(=O)(C)CN1CCC(CC1)C(=O)O,-0.03700000000000003,-0.04200000000000004,-0.010000000000000009,-0.08599999999999997,-0.039999999999999925,-0.09799999999999998,-0.09299999999999997,-0.08799999999999997
437,NC(C(=O)O)C1(CC1)C(F)(F)F,0.31299999999999994,-0.015000000000000013,0.028000000000000025,0.07600000000000007,0.20099999999999996,-0.08599999999999997,0.28700000000000003,-0.07999999999999996
438,CC1=NC=2C=CC=CC2C31CCNCC3,0.7240000000000001,0.896,0.581,1.8900000000000001,0.729,1.0030000000000001,0.7800000000000001,1.427
439,CC(C)C1CCCCN1C(=O)NC=2C=NN(C)C2,2.378,2.464,2.339,2.411,2.358,2.437,2.668,2.6999999999999997
440,CC1=NN=C(C=2C=CC=C(C#N)C2)N1CC=C,2.619,2.72,2.495,2.558,2.601,2.6799999999999997,2.796,2.877
441,OC(=O)C1(CCC1)S(=O)C=2C=CC=CC2,1.718,0.4640000000000001,1.6789999999999998,0.061000000000000054,1.7879999999999998,0.5120000000000001,1.8049999999999997,0.46499999999999997
442,CS1(=O)=NCC=2C=C(O)C=CC21,0.658,0.634,0.4570000000000001,0.8880000000000001,0.664,0.7460000000000001,0.6980000000000001,0.7480000000000001
443,OC1CCN(CC1)C(=O)NC2CCCCC2,1.7570000000000001,2.758,1.6400000000000001,1.653,1.77,1.7759999999999998,1.9049999999999998,1.9009999999999998
444,CCC1OCCCC1C(=O)N(C)C=2C=CC=CN2,1.9915000000000003,2.124,1.746,1.847,,2.076,2.145,2.254
445,OCC1(CC2C1)OC2C(F)(F)F,1.701,,1.197,,1.67,,1.8089999999999997,
446,OC(=O)C1CCCC2(C1)NC(=O)NC2=O,0.781,0.09399999999999997,0.7270000000000001,-0.05699999999999994,0.799,0.19400000000000006,0.811,0.020000000000000018
447,CC(C)(C)C1=NC(CO)=CN1,0.5890000000000001,0.7999999999999999,0.22299999999999998,0.9510000000000001,0.5060000000000001,0.686,0.6390000000000001,0.7920000000000001
448,CC1CNCC2(CCCCC2)O1,1.5030000000000001,1.375,0.887,2.344,1.4699999999999998,1.4539999999999997,1.593,2.582
449,CC1CN(CC(C)N1)C(=O)C=2C=C(C)SC2C,1.4690000000000003,1.987,1.072,2.417,1.459,1.9689999999999999,1.5949999999999998,2.6029999999999998
450,CS(=O)(=O)N(CC=1C=CC=CC1F)C2CC2,3.137,3.138,2.847,2.852,3.114,3.129,3.16,3.162
451,CS(=O)(=O)C1CNC2(CCC2)C1,0.33199999999999996,,0.136,,0.44200000000000006,0.87,0.382,0.45400000000000007
452,CP(=O)(C)C=1C=NC(=NC1)C(=O)O,-0.050000000000000044,-0.09199999999999997,0.05300000000000005,-0.134,-0.08399999999999996,-0.1489999999999999,-0.09799999999999998,-0.1479999999999999
453,O=C(CC1=CNC=2C=CC=CC12)NCC#N,1.8210000000000002,1.822,1.919,1.92,1.9769999999999999,1.9809999999999999,1.916,1.9140000000000001
454,CO[C@H]1C[C@@H](CO)N(C1)C(=O)C=2C=CC=C(Cl)C2,2.165,2.165,2.007,2.021,2.2479999999999998,2.246,2.293,2.291
455,CN1CC2(CNC2)OCC1=O,-0.04700000000000004,-0.018000000000000016,,,-0.09099999999999997,-0.07999999999999996,-0.09199999999999997,-0.07999999999999996
456,OC(=O)CC1(CCC1)C=2C=CON2,1.7970000000000002,0.9229999999999999,1.5339999999999998,0.19300000000000006,1.847,0.9289999999999999,1.8639999999999999,0.9110000000000001
457,FC(F)OC=1C=CC=CC1C(=O)N2CCCCC2,3.0740000000000003,3.077,2.74,2.758,3.002,3.025,3.148,3.151
458,CC1(C)CNCC2(CCOC2)O1,0.7879999999999999,1.004,0.30299999999999994,1.056,0.8390000000000001,0.9110000000000001,0.805,1.1
459,CCOC1CC(O)C21CCOCC2,,,,,1.38,1.637,1.513,1.79
460,CC=1C=CC(=CC1C)S(=O)(=O)N2CCCC(N)C2,1.891,2.113,1.7120000000000002,3.3670000000000004,1.943,2.1799999999999997,2.06,2.935
461,OC1(CC2(C1)C3CNC3)C2,-0.049000000000000044,-0.014000000000000012,0.018000000000000016,0.4159999999999999,0.06600000000000006,-0.061999999999999944,0.06300000000000006,-0.010000000000000009
462,O=S1(=O)CCC2(C1)CCNCC2,0.07999999999999996,-0.04400000000000004,0.03300000000000003,0.496,0.17000000000000004,-0.010000000000000009,0.10000000000000009,0.08100000000000007
463,CC1=NOC(C)=C1CNC=2C=CC=C(C#N)C2,3.031,3.053,2.97,2.987,3.06,3.094,3.105,3.1229999999999998
464,CC=1C=CC(F)=CC1CN2CC3CCC(C2)O3,1.4570000000000003,4.416,1.318,3.416,1.6400000000000001,3.8760000000000003,1.5909999999999997,4.337
465,O[C@H]1C[C@H](C1)N2C=NC=N2,0.14600000000000002,,0.30299999999999994,,0.18200000000000005,0.32100000000000006,0.21099999999999997,0.3910000000000001
466,O=C1NC=2C=CC=CC2C31CCOC3,1.8130000000000002,1.815,1.717,1.733,1.888,1.8969999999999998,1.9419999999999997,1.9449999999999998
467,CC=1C=NN(C1)C2CCNC2,0.838,0.656,0.353,1.287,0.8610000000000001,0.7800000000000001,0.916,1.145
468,C1CC2(C1)CNCC2C=3C=CC=CC3,1.85,1.838,1.7440000000000002,4.134,1.999,1.81,2.046,3.542
469,COC=1C=CC=C(Cl)C1C(=O)N2CCNC(C)C2,1.182,1.521,0.9019999999999999,2.067,1.3129999999999997,1.6069999999999998,1.279,1.895
470,CCNC(=O)N1CCCCC1CN2CCCC2=O,1.4090000000000003,1.4090000000000003,1.427,1.4340000000000002,1.4539999999999997,1.467,1.6219999999999999,1.6179999999999999
471,CC1CC=2C=C(C)C=CC2CN1,1.44,1.3980000000000001,1.087,3.7870000000000004,1.5190000000000001,1.4889999999999999,1.596,2.9339999999999997
472,N[C@@H](CO)C(=O)N1CCCC1,0.18200000000000005,-0.04400000000000004,0.017000000000000015,0.401,0.18699999999999994,0.08500000000000008,0.21499999999999997,0.29799999999999993
473,CC(C)(C)C1CCCCC(=O)N1,2.5100000000000002,2.5140000000000002,2.228,2.245,2.415,2.4379999999999997,2.843,2.855
474,CCOC1(CCCC1)C(=O)N2CCOCC3(CC3)C2,3.217,3.2190000000000003,2.519,2.532,2.905,2.916,3.2560000000000002,3.2539999999999996
475,OCC1=NNC=2CCCC12,0.6549999999999999,1.0619999999999998,0.2829999999999999,0.9039999999999999,0.6880000000000001,1.0950000000000002,0.7100000000000001,1.1749999999999998
476,NCC1CC21CCSCC2,1.064,0.777,0.599,,1.1280000000000001,0.983,1.1600000000000001,
477,CC(O)C=1SC(C)=NC1C,0.519,1.315,0.20600000000000007,1.2770000000000001,0.5380000000000001,1.29,0.5599999999999999,1.488
478,"CC(C)N1N=CC=C1[C@@H]2OCC[C@H]2N |&1:8,12,r|",0.8150000000000001,1.029,0.44999999999999996,1.209,0.791,1.044,0.8690000000000001,1.1600000000000001
479,CC1=CC(=NO1)C(=O)N2CCCC2C3CCC3,3.394,3.3979999999999997,2.859,2.861,3.207,3.2279999999999998,3.4559999999999995,3.458
